Image Name,Element ID,Type,Bounding Box,Normalized Bounding Box,Interactivity,Interaction Type,Content,OCR Confidence,IOU with Previous,Dominant Color,,,
frame_222.png,093d29a2b0,icon,"[955, 909, 992, 946]","[0.50703125, 0.8587962962962963, 0.019270833333333334, 0.03425925925925926]",TRUE,Clickable,No object detected.,0,0,"(180, 179, 180)",,,
frame_222.png,25dbd912b0,icon,"[134, 180, 162, 208]","[0.07708333333333334, 0.17962962962962964, 0.014583333333333334, 0.025925925925925925]",TRUE,Clickable,No object detected.,0,0,"(216, 142, 107)",,,
frame_222.png,e914193ef7,icon,"[1554, 962, 1631, 991]","[0.8294270833333334, 0.9041666666666667, 0.04010416666666667, 0.026851851851851852]",TRUE,Clickable,No object detected.,0,0,"(197, 205, 215)",,,
frame_222.png,ba73a6e734,icon,"[2, 1047, 127, 1076]","[0.03359375, 0.9828703703703704, 0.06510416666666667, 0.026851851851851852]",TRUE,Clickable,No object detected.,0,0,"(27, 27, 27)",,,
frame_222.png,fe0abdfc42,icon,"[782, 82, 888, 112]","[0.4348958333333333, 0.08981481481481482, 0.05520833333333333, 0.027777777777777776]",TRUE,Clickable,No object detected.,0,0,"(223, 223, 223)",,,
frame_222.png,5b16f85345,icon,"[1256, 655, 1302, 701]","[0.6661458333333333, 0.6277777777777778, 0.023958333333333335, 0.04259259259259259]",TRUE,Clickable,No object detected.,0,0,"(188, 188, 189)",,,
frame_222.png,dafd5adb2a,icon,"[1235, 82, 1267, 115]","[0.6515625, 0.0912037037037037, 0.016666666666666666, 0.030555555555555555]",TRUE,Clickable,No object detected.,0,0,"(227, 227, 227)",,,
frame_222.png,a982b109f0,icon,"[1309, 858, 1376, 889]","[0.69921875, 0.8087962962962963, 0.034895833333333334, 0.028703703703703703]",TRUE,Clickable,No object detected.,0,0,"(194, 193, 194)",,,
frame_222.png,55d95d3c18,icon,"[914, 908, 945, 944]","[0.48411458333333335, 0.8574074074074074, 0.016145833333333335, 0.03333333333333333]",TRUE,Clickable,No object detected.,0,0,"(186, 184, 180)",,,
frame_222.png,edb84a327f,icon,"[1452, 961, 1483, 990]","[0.7643229166666666, 0.9032407407407408, 0.016145833333333335, 0.026851851851851852]",TRUE,Clickable,No object detected.,0,0,"(203, 212, 222)",,,
frame_222.png,a233885ce5,icon,"[1313, 655, 1355, 699]","[0.6947916666666667, 0.6268518518518519, 0.021875, 0.040740740740740744]",TRUE,Clickable,No object detected.,0,0,"(192, 192, 192)",,,
frame_222.png,2a70c25c74,icon,"[430, 215, 458, 248]","[0.23125, 0.21435185185185185, 0.014583333333333334, 0.030555555555555555]",TRUE,Clickable,No object detected.,0,0,"(119, 136, 152)",,,
frame_222.png,6f17e1ba72,icon,"[685, 909, 718, 949]","[0.3653645833333333, 0.8601851851851852, 0.0171875, 0.037037037037037035]",TRUE,Clickable,No object detected.,0,0,"(186, 185, 186)",,,
frame_222.png,7e06971788,icon,"[1497, 948, 1539, 1001]","[0.790625, 0.9023148148148148, 0.021875, 0.049074074074074076]",TRUE,Clickable,No object detected.,0,0,"(214, 222, 233)",,,
frame_222.png,75dda25b8a,icon,"[5, 179, 86, 210]","[0.023697916666666666, 0.18009259259259258, 0.0421875, 0.028703703703703703]",TRUE,Clickable,No object detected.,0,0,"(161, 174, 192)",,,
frame_222.png,c06a89a4c1,icon,"[1464, 79, 1497, 118]","[0.77109375, 0.0912037037037037, 0.0171875, 0.03611111111111111]",TRUE,Clickable,No object detected.,0,0,"(233, 233, 233)",,,
frame_222.png,0625617e3e,icon,"[590, 961, 632, 990]","[0.3182291666666667, 0.9032407407407408, 0.021875, 0.026851851851851852]",TRUE,Clickable,No object detected.,0,0,"(222, 224, 231)",,,
frame_222.png,edf4b52e7d,icon,"[729, 909, 760, 945]","[0.38776041666666666, 0.8583333333333333, 0.016145833333333335, 0.03333333333333333]",TRUE,Clickable,No object detected.,0,0,"(171, 172, 174)",,,
frame_222.png,e37d6f0082,icon,"[0, 232, 347, 263]","[0.09036458333333333, 0.22916666666666666, 0.18072916666666666, 0.028703703703703703]",TRUE,Clickable,The image is of a laptop with a keyboard on the screen. The laptop is open and the keyboard is turned on.,0,0,"(216, 217, 218)",,,
frame_222.png,b5fb7203e4,icon,"[1580, 144, 1664, 172]","[0.8447916666666667, 0.14629629629629629, 0.04375, 0.025925925925925925]",TRUE,Clickable,No object detected.,0,0,"(180, 184, 216)",,,
frame_222.png,9387f07c12,icon,"[470, 213, 500, 250]","[0.2526041666666667, 0.21435185185185185, 0.015625, 0.03425925925925926]",TRUE,Clickable,No object detected.,0,0,"(160, 118, 103)",,,
frame_222.png,ff35aec7cf,icon,"[1248, 897, 1669, 926]","[0.7596354166666667, 0.8439814814814814, 0.21927083333333333, 0.026851851851851852]",TRUE,Clickable,The image is of a man with a beard and mustache. He is wearing a suit and tie and has a serious expression on his face.,0,0,"(190, 193, 197)",,,
frame_222.png,922a338af9,icon,"[773, 215, 809, 248]","[0.4119791666666667, 0.21435185185185185, 0.01875, 0.030555555555555555]",TRUE,Clickable,No object detected.,0,0,"(154, 160, 147)",,,
frame_222.png,5240842bcc,icon,"[1030, 147, 1084, 171]","[0.5505208333333333, 0.14722222222222223, 0.028125, 0.022222222222222223]",TRUE,Clickable,No object detected.,0,0,"(183, 183, 185)",,,
frame_222.png,e4f862d85c,icon,"[1504, 84, 1533, 115]","[0.7908854166666667, 0.09212962962962963, 0.015104166666666667, 0.028703703703703703]",TRUE,Clickable,No object detected.,0,0,"(226, 225, 225)",,,
frame_222.png,ef64ea9a7f,icon,"[851, 212, 929, 249]","[0.4635416666666667, 0.21342592592592594, 0.040625, 0.03425925925925926]",TRUE,Clickable,No object detected.,0,0,"(173, 169, 176)",,,
frame_222.png,ddff9867ce,icon,"[1578, 83, 1606, 113]","[0.8291666666666667, 0.09074074074074075, 0.014583333333333334, 0.027777777777777776]",TRUE,Clickable,No object detected.,0,0,"(221, 221, 221)",,,
frame_222.png,634e65aa25,icon,"[1425, 78, 1456, 119]","[0.7502604166666667, 0.0912037037037037, 0.016145833333333335, 0.03796296296296296]",TRUE,Clickable,No object detected.,0,0,"(234, 234, 234)",,,
frame_222.png,8daa8ddaf9,icon,"[1539, 84, 1574, 115]","[0.8106770833333333, 0.09212962962962963, 0.018229166666666668, 0.028703703703703703]",TRUE,Clickable,No object detected.,0,0,"(231, 231, 231)",,,
frame_222.png,a85eab89f0,icon,"[1367, 655, 1411, 697]","[0.7234375, 0.6259259259259259, 0.022916666666666665, 0.03888888888888889]",TRUE,Clickable,No object detected.,0,0,"(195, 196, 205)",,,
frame_222.png,e228c40783,icon,"[1056, 656, 1140, 700]","[0.571875, 0.6277777777777778, 0.04375, 0.040740740740740744]",TRUE,Clickable,No object detected.,0,0,"(190, 190, 193)",,,
frame_222.png,2fe934e1cc,icon,"[11, 482, 192, 509]","[0.05286458333333333, 0.4587962962962963, 0.09427083333333333, 0.025]",TRUE,Clickable,No object detected.,0,0,"(232, 231, 232)",,,
frame_222.png,3cfd99493a,icon,"[765, 910, 796, 944]","[0.40651041666666665, 0.8583333333333333, 0.016145833333333335, 0.03148148148148148]",TRUE,Clickable,No object detected.,0,0,"(188, 179, 181)",,,
frame_222.png,8fc176fe75,icon,"[1251, 808, 1686, 834]","[0.76484375, 0.7601851851851852, 0.2265625, 0.024074074074074074]",TRUE,Clickable,The image is of a computer screen with a keyboard on it.,0,0,"(153, 158, 164)",,,
frame_222.png,e5c1ce25a0,icon,"[0, 568, 356, 600]","[0.09270833333333334, 0.5407407407407407, 0.18541666666666667, 0.02962962962962963]",TRUE,Clickable,The image is of a man with a beard and mustache. He is wearing a suit and tie and has a serious expression on his face.,0,0,"(233, 234, 233)",,,
frame_222.png,08df1ac973,icon,"[884, 909, 907, 944]","[0.46640625, 0.8578703703703704, 0.011979166666666667, 0.032407407407407406]",TRUE,Clickable,No object detected.,0,0,"(159, 160, 156)",,,
frame_222.png,044ae0a755,icon,"[601, 909, 634, 945]","[0.3216145833333333, 0.8583333333333333, 0.0171875, 0.03333333333333333]",TRUE,Clickable,No object detected.,0,0,"(150, 150, 150)",,,
frame_222.png,4b377484f9,icon,"[508, 212, 646, 251]","[0.30052083333333335, 0.21435185185185185, 0.071875, 0.03611111111111111]",TRUE,Clickable,No object detected.,0,0,"(160, 164, 169)",,,
frame_222.png,9b4333beaf,icon,"[1713, 455, 1872, 622]","[0.93359375, 0.4986111111111111, 0.0828125, 0.15462962962962962]",TRUE,Clickable,No object detected.,0,0,"(154, 163, 168)",,,
frame_222.png,7e2d8e4968,icon,"[803, 909, 837, 943]","[0.4270833333333333, 0.8574074074074074, 0.017708333333333333, 0.03148148148148148]",TRUE,Clickable,No object detected.,0,0,"(171, 146, 146)",,,
frame_222.png,e4444d4002,icon,"[0, 82, 43, 112]","[0.011197916666666667, 0.08981481481481482, 0.022395833333333334, 0.027777777777777776]",TRUE,Clickable,No object detected.,0,0,"(239, 222, 217)",,,
frame_222.png,22a1e9a49e,icon,"[893, 148, 969, 171]","[0.48489583333333336, 0.1476851851851852, 0.03958333333333333, 0.021296296296296296]",TRUE,Clickable,No object detected.,0,0,"(171, 171, 171)",,,
frame_222.png,192fb7c079,icon,"[7, 514, 205, 541]","[0.05520833333333333, 0.48842592592592593, 0.103125, 0.025]",TRUE,Clickable,No object detected.,0,0,"(247, 247, 247)",,,
frame_222.png,5c08653161,icon,"[675, 148, 744, 171]","[0.36953125, 0.1476851851851852, 0.0359375, 0.021296296296296296]",TRUE,Clickable,No object detected.,0,0,"(165, 165, 166)",,,
frame_222.png,8aec94f27e,icon,"[1447, 750, 1683, 788]","[0.8151041666666666, 0.712037037037037, 0.12291666666666666, 0.03518518518518519]",TRUE,Clickable,No object detected.,0,0,"(168, 170, 172)",,,
frame_222.png,061b8db424,icon,"[1613, 244, 1670, 299]","[0.8549479166666667, 0.2513888888888889, 0.0296875, 0.05092592592592592]",TRUE,Clickable,No object detected.,0,0,"(182, 181, 183)",,,
frame_222.png,d49ed9f440,icon,"[1251, 860, 1297, 886]","[0.6635416666666667, 0.8083333333333333, 0.023958333333333335, 0.024074074074074074]",TRUE,Clickable,No object detected.,0,0,"(177, 177, 178)",,,
frame_222.png,d968abf7e3,icon,"[389, 216, 419, 250]","[0.21041666666666667, 0.21574074074074073, 0.015625, 0.03148148148148148]",TRUE,Clickable,No object detected.,0,0,"(150, 130, 116)",,,
frame_222.png,ccb5a82a2c,icon,"[201, 513, 274, 537]","[0.12369791666666667, 0.4861111111111111, 0.03802083333333333, 0.022222222222222223]",TRUE,Clickable,No object detected.,0,0,"(226, 226, 227)",,,
frame_222.png,566a14c998,icon,"[0, 917, 69, 951]","[0.01796875, 0.8648148148148148, 0.0359375, 0.03148148148148148]",TRUE,Clickable,No object detected.,0,0,"(191, 196, 199)",,,
frame_222.png,69b4bd7be3,icon,"[6, 126, 135, 143]","[0.03671875, 0.12453703703703704, 0.0671875, 0.01574074074074074]",TRUE,Clickable,No object detected.,0,0,"(218, 217, 219)",,,
frame_222.png,29346754fc,icon,"[768, 148, 799, 173]","[0.4080729166666667, 0.1486111111111111, 0.016145833333333335, 0.023148148148148147]",TRUE,Clickable,No object detected.,0,0,"(167, 166, 167)",,,
frame_222.png,6480c0a69b,icon,"[262, 481, 322, 508]","[0.15208333333333332, 0.45787037037037037, 0.03125, 0.025]",TRUE,Clickable,No object detected.,0,0,"(215, 217, 209)",,,
frame_222.png,506f4c668a,icon,"[462, 147, 521, 170]","[0.2559895833333333, 0.14675925925925926, 0.030729166666666665, 0.021296296296296296]",TRUE,Clickable,No object detected.,0,0,"(172, 170, 171)",,,
frame_223.png,f4afcc92ff,text,"[145, 127, 225, 143]","[0.09635416666666667, 0.125, 0.041666666666666664, 0.014814814814814815]",FALSE,Text,FOR RESALE,0,0,"(225, 225, 225)",,,
frame_223.png,0b882ad770,text,"[233, 127, 339, 144]","[0.14895833333333333, 0.12546296296296297, 0.05520833333333333, 0.01574074074074074]",FALSE,Text,D Macl Dropbox,0,0,"(226, 225, 226)",,,
frame_223.png,6ff4aea9dc,text,"[358, 127, 573, 144]","[0.24244791666666668, 0.12546296296296297, 0.11197916666666667, 0.01574074074074074]",FALSE,Text,Business 316LSpotSize Walls  2022,0,0,"(225, 225, 225)",,,
frame_223.png,6e22f97dbd,text,"[615, 124, 792, 144]","[0.36640625, 0.12407407407407407, 0.0921875, 0.018518518518518517]",FALSE,Text,316L Wall30 316L Wall hmc],0,0,"(228, 228, 228)",,,
frame_223.png,3ede0c95b3,text,"[59, 152, 87, 168]","[0.03802083333333333, 0.14814814814814814, 0.014583333333333334, 0.014814814814814815]",FALSE,Text,Edit,0,0,"(146, 145, 147)",,,
frame_223.png,108993c4ee,text,"[105, 152, 149, 168]","[0.06614583333333333, 0.14814814814814814, 0.022916666666666665, 0.014814814814814815]",FALSE,Text,Select,0,0,"(153, 152, 153)",,,
frame_223.png,4eaf5d4bb9,text,"[166, 148, 228, 174]","[0.10260416666666666, 0.14907407407407408, 0.03229166666666667, 0.024074074074074074]",FALSE,Text,Drafting,0,0,"(167, 166, 166)",,,
frame_223.png,dbfd18cb90,text,"[247, 155, 294, 168]","[0.14088541666666668, 0.14953703703703702, 0.024479166666666666, 0.012037037037037037]",FALSE,Text,Curves,0,0,"(142, 140, 141)",,,
frame_223.png,21d23becf4,text,"[315, 155, 365, 170]","[0.17708333333333334, 0.15046296296296297, 0.026041666666666668, 0.013888888888888888]",FALSE,Text,Shapes,0,0,"(137, 136, 137)",,,
frame_223.png,2d739de51f,text,"[384, 155, 442, 168]","[0.21510416666666668, 0.14953703703703702, 0.030208333333333334, 0.012037037037037037]",FALSE,Text,Features,0,0,"(136, 135, 136)",,,
frame_223.png,95ffdc7325,text,"[547, 152, 596, 170]","[0.29765625, 0.14907407407407408, 0.025520833333333333, 0.016666666666666666]",FALSE,Text,Modify,0,0,"(148, 147, 148)",,,
frame_223.png,b7300bc697,text,"[617, 152, 652, 168]","[0.33046875, 0.14814814814814814, 0.018229166666666668, 0.014814814814814815]",FALSE,Text,View,0,0,"(155, 154, 155)",,,
frame_223.png,d269448ad8,text,"[818, 155, 877, 170]","[0.44140625, 0.15046296296296297, 0.030729166666666665, 0.013888888888888888]",FALSE,Text,Analysis,0,0,"(139, 139, 140)",,,
frame_223.png,a90d2c4d30,text,"[1087, 151, 1125, 170]","[0.5760416666666667, 0.1486111111111111, 0.019791666666666666, 0.017592592592592594]",FALSE,Text,Help,0,0,"(159, 159, 160)",,,
frame_223.png,ae9627010b,text,"[4, 217, 82, 237]","[0.022395833333333334, 0.2101851851851852, 0.040625, 0.018518518518518517]",FALSE,Text,Coordinates,0,0,"(201, 199, 199)",,,
frame_223.png,4a1e2c1ce8,text,"[1253, 217, 1336, 238]","[0.67421875, 0.21064814814814814, 0.043229166666666666, 0.019444444444444445]",FALSE,Text,Swiping grid,0,0,"(203, 202, 203)",,,
frame_223.png,aca03fa033,text,"[5, 278, 38, 295]","[0.011197916666666667, 0.2652777777777778, 0.0171875, 0.01574074074074074]",FALSE,Text,CAM,0,0,"(190, 190, 190)",,,
frame_223.png,a8fa7f5edd,text,"[1049, 295, 1104, 312]","[0.5606770833333333, 0.2810185185185185, 0.028645833333333332, 0.01574074074074074]",FALSE,Text,Cylinder,0,0,"(206, 207, 212)",,,
frame_223.png,2f06814428,text,"[11, 307, 41, 318]","[0.013541666666666667, 0.28935185185185186, 0.015625, 0.010185185185185186]",FALSE,Text,Jobs,0,0,"(193, 192, 194)",,,
frame_223.png,51ab911674,text,"[56, 307, 90, 321]","[0.03802083333333333, 0.29074074074074074, 0.017708333333333333, 0.012962962962962963]",FALSE,Text,Tools,0,0,"(200, 200, 200)",,,
frame_223.png,6cb831defa,text,"[103, 307, 149, 321]","[0.065625, 0.29074074074074074, 0.023958333333333335, 0.012962962962962963]",FALSE,Text,Frames,0,0,"(197, 198, 199)",,,
frame_223.png,b9ba74500b,text,"[159, 309, 203, 323]","[0.09427083333333333, 0.29259259259259257, 0.022916666666666665, 0.012962962962962963]",FALSE,Text,Mocels,0,0,"(194, 192, 192)",,,
frame_223.png,9923a13582,text,"[212, 307, 266, 323]","[0.12447916666666667, 0.2916666666666667, 0.028125, 0.014814814814814815]",FALSE,Text,Faatjres,0,0,"(202, 202, 202)",,,
frame_223.png,6df1cf8636,text,"[279, 309, 322, 321]","[0.15651041666666668, 0.2916666666666667, 0.022395833333333334, 0.011111111111111112]",FALSE,Text,Mlacros,0,0,"(186, 186, 187)",,,
frame_223.png,b48b6f589a,text,"[89, 330, 122, 347]","[0.054947916666666666, 0.31342592592592594, 0.0171875, 0.01574074074074074]",FALSE,Text,316L,0,0,"(223, 222, 222)",,,
frame_223.png,945f0d9fb3,text,"[1219, 337, 1252, 352]","[0.6434895833333333, 0.3189814814814815, 0.0171875, 0.013888888888888888]",FALSE,Text,Apply,0,0,"(175, 188, 172)",,,
frame_223.png,a00f541e54,text,"[90, 350, 131, 366]","[0.05755208333333333, 0.3314814814814815, 0.021354166666666667, 0.014814814814814815]",FALSE,Text,Callan,0,0,"(215, 215, 214)",,,
frame_223.png,c9b28f1e9d,text,"[1069, 412, 1140, 428]","[0.5752604166666667, 0.3888888888888889, 0.03697916666666667, 0.014814814814814815]",FALSE,Text,Base canter,0,0,"(141, 140, 141)",,,
frame_223.png,3e16e99806,text,"[1082, 450, 1117, 467]","[0.57265625, 0.42453703703703705, 0.018229166666666668, 0.01574074074074074]",FALSE,Text,Point,0,0,"(170, 174, 208)",,,
frame_223.png,8b30a4b99f,text,"[1447, 474, 1492, 488]","[0.7653645833333333, 0.44537037037037036, 0.0234375, 0.012962962962962963]",FALSE,Text,intities,0,0,"(149, 150, 153)",,,
frame_223.png,91bfe61937,text,"[1069, 491, 1140, 507]","[0.5752604166666667, 0.462037037037037, 0.03697916666666667, 0.014814814814814815]",FALSE,Text,Input Mode,0,0,"(159, 158, 160)",,,
frame_223.png,ce1f6167cf,text,"[1090, 517, 1134, 531]","[0.5791666666666667, 0.48518518518518516, 0.022916666666666665, 0.012962962962962963]",FALSE,Text,Radius,0,0,"(148, 147, 149)",,,
frame_223.png,9d8d8fe6e4,text,"[1268, 514, 1325, 529]","[0.6752604166666667, 0.4828703703703704, 0.0296875, 0.013888888888888888]",FALSE,Text,Diameter,0,0,"(149, 149, 149)",,,
frame_223.png,cf5fabe0b4,text,"[1069, 546, 1099, 563]","[0.5645833333333333, 0.513425925925926, 0.015625, 0.01574074074074074]",FALSE,Text,Base,0,0,"(169, 169, 170)",,,
frame_223.png,71218d9775,text,"[1333, 548, 1358, 563]","[0.70078125, 0.5143518518518518, 0.013020833333333334, 0.013888888888888888]",FALSE,Text,150,0,0,"(223, 222, 222)",,,
frame_223.png,cdcb362044,text,"[22, 563, 65, 577]","[0.02265625, 0.5277777777777778, 0.022395833333333334, 0.012962962962962963]",FALSE,Text,ection,0,0,"(187, 186, 187)",,,
frame_223.png,4abc886faa,text,"[1069, 574, 1110, 590]","[0.5674479166666667, 0.5388888888888889, 0.021354166666666667, 0.014814814814814815]",FALSE,Text,Height,0,0,"(175, 174, 175)",,,
frame_223.png,3951ae3ccc,text,"[1447, 605, 1492, 618]","[0.7653645833333333, 0.5662037037037037, 0.0234375, 0.012037037037037037]",FALSE,Text,intities,0,0,"(145, 144, 147)",,,
frame_223.png,ad1fd70048,text,"[1633, 605, 1658, 618]","[0.85703125, 0.5662037037037037, 0.013020833333333334, 0.012037037037037037]",FALSE,Text,Des,0,0,"(157, 156, 157)",,,
frame_223.png,26106db0b3,text,"[1692, 622, 1812, 646]","[0.9125, 0.587037037037037, 0.0625, 0.022222222222222223]",FALSE,Text,"Fillingim, Blane",0,0,"(34, 34, 34)",,,
frame_223.png,517d105dde,text,"[1069, 635, 1125, 648]","[0.5713541666666667, 0.5939814814814814, 0.029166666666666667, 0.012037037037037037]",FALSE,Text,Directon,0,0,"(184, 184, 185)",,,
frame_223.png,2fd7fc9344,text,"[1630, 648, 1660, 664]","[0.8567708333333334, 0.6074074074074074, 0.015625, 0.014814814814814815]",FALSE,Text,Defi,0,0,"(182, 181, 182)",,,
frame_223.png,f1a92c0f03,text,"[1172, 718, 1215, 733]","[0.6216145833333333, 0.6717592592592593, 0.022395833333333334, 0.013888888888888888]",FALSE,Text,Veczor,0,0,"(210, 210, 210)",,,
frame_223.png,86f88d46cb,text,"[1447, 742, 1492, 757]","[0.7653645833333333, 0.6939814814814815, 0.0234375, 0.013888888888888888]",FALSE,Text,intities,0,0,"(147, 147, 148)",,,
frame_223.png,18505ff451,text,"[1633, 742, 1658, 757]","[0.85703125, 0.6939814814814815, 0.013020833333333334, 0.013888888888888888]",FALSE,Text,Des,0,0,"(161, 160, 161)",,,
frame_223.png,36a757f9e7,text,"[1080, 749, 1172, 764]","[0.5864583333333333, 0.700462962962963, 0.04791666666666667, 0.013888888888888888]",FALSE,Text,Check collisians,0,0,"(203, 202, 202)",,,
frame_223.png,26a8624a31,text,"[1320, 749, 1350, 764]","[0.6953125, 0.700462962962963, 0.015625, 0.013888888888888888]",FALSE,Text,Solid,0,0,"(197, 197, 198)",,,
frame_223.png,9c7d6bc7b5,text,"[1298, 792, 1330, 807]","[0.684375, 0.7402777777777778, 0.016666666666666666, 0.013888888888888888]",FALSE,Text,lag;,0,0,"(137, 137, 139)",,,
frame_223.png,6c07dbd028,text,"[1298, 836, 1342, 853]","[0.6875, 0.7819444444444444, 0.022916666666666665, 0.01574074074074074]",FALSE,Text,Stored,0,0,"(188, 187, 188)",,,
frame_223.png,cdb33ef4cf,text,"[47, 873, 112, 888]","[0.04140625, 0.8152777777777778, 0.033854166666666664, 0.013888888888888888]",FALSE,Text,Attrioutes,0,0,"(202, 202, 204)",,,
frame_223.png,78b2cfa414,text,"[70, 892, 109, 908]","[0.046614583333333334, 0.8333333333333334, 0.0203125, 0.014814814814814815]",FALSE,Text,Layer,0,0,"(200, 199, 202)",,,
frame_223.png,4c84be0446,text,"[70, 910, 109, 927]","[0.046614583333333334, 0.850462962962963, 0.0203125, 0.01574074074074074]",FALSE,Text,Colcr,0,0,"(194, 192, 193)",,,
frame_223.png,d09ced90d1,text,"[48, 929, 112, 945]","[0.041666666666666664, 0.8675925925925926, 0.03333333333333333, 0.014814814814814815]",FALSE,Text,Advanced,0,0,"(175, 174, 175)",,,
frame_223.png,b32f1bf367,text,"[1257, 929, 1298, 945]","[0.6653645833333334, 0.8675925925925926, 0.021354166666666667, 0.014814814814814815]",FALSE,Text,Search,0,0,"(162, 162, 162)",,,
frame_223.png,8d8aa191f0,text,"[1355, 929, 1415, 942]","[0.7213541666666666, 0.8662037037037037, 0.03125, 0.012037037037037037]",FALSE,Text,command,0,0,"(161, 160, 161)",,,
frame_223.png,663386659d,text,"[1562, 958, 1600, 975]","[0.8234375, 0.8949074074074074, 0.019791666666666666, 0.01574074074074074]",FALSE,Text,12.5,0,0,"(198, 207, 217)",,,
frame_223.png,d9a57fdfbb,text,"[618, 966, 672, 986]","[0.3359375, 0.9037037037037037, 0.028125, 0.018518518518518517]",FALSE,Text,Search,0,0,"(219, 222, 229)",,,
frame_223.png,c4c44353ea,text,"[1297, 931, 1325, 940]","[0.6828125, 0.8662037037037037, 0.014583333333333334, 0.008333333333333333]",FALSE,Text,and,0,0,"(153, 151, 152)",,,
frame_223.png,af3220fa52,text,"[1153, 654, 1228, 699]","[0.6200520833333333, 0.6263888888888889, 0.0390625, 0.041666666666666664]",TRUE,Text,points,0,0,"(193, 193, 197)",,,
frame_223.png,1914827b03,text,"[1554, 962, 1631, 991]","[0.8294270833333334, 0.9041666666666667, 0.04010416666666667, 0.026851851851851852]",TRUE,Text,12/19/2024,0,0,"(197, 205, 215)",,,
frame_223.png,c8be7acb29,text,"[2, 1047, 127, 1076]","[0.03359375, 0.9828703703703704, 0.06510416666666667, 0.026851851851851852]",TRUE,Text,"Fillingim, Blane",0,0,"(27, 27, 27)",,,
frame_223.png,1611c7666c,text,"[782, 82, 888, 112]","[0.4348958333333333, 0.08981481481481482, 0.05520833333333333, 0.027777777777777776]",TRUE,Text,Windows,0,0,"(223, 223, 223)",,,
frame_223.png,f7042bb771,text,"[0, 232, 347, 263]","[0.09036458333333333, 0.22916666666666666, 0.18072916666666666, 0.028703703703703703]",TRUE,Text,58.335,0,0,"(216, 217, 218)",,,
frame_223.png,bd801b84bf,text,"[0, 232, 347, 263]","[0.09036458333333333, 0.22916666666666666, 0.18072916666666666, 0.028703703703703703]",TRUE,Text,J29.384,0,0,"(216, 217, 218)",,,
frame_223.png,c4b0e4cca4,text,"[1580, 144, 1664, 172]","[0.8447916666666667, 0.14629629629629629, 0.04375, 0.025925925925925925]",TRUE,Text,Select arigin,0,0,"(180, 184, 216)",,,
frame_223.png,8f2f4d7397,text,"[1248, 897, 1669, 926]","[0.7596354166666667, 0.8439814814814814, 0.21927083333333333, 0.026851851851851852]",TRUE,Text,Search &nd,0,0,"(190, 193, 197)",,,
frame_223.png,60347afe04,text,"[1248, 897, 1669, 926]","[0.7596354166666667, 0.8439814814814814, 0.21927083333333333, 0.026851851851851852]",TRUE,Text,command,0,0,"(190, 193, 197)",,,
frame_223.png,5dca09ed0e,text,"[1030, 147, 1084, 171]","[0.5505208333333333, 0.14722222222222223, 0.028125, 0.022222222222222223]",TRUE,Text,CAM,0,0,"(183, 183, 185)",,,
frame_223.png,ec92144f81,text,"[1056, 656, 1140, 700]","[0.571875, 0.6277777777777778, 0.04375, 0.040740740740740744]",TRUE,Text,Select,0,0,"(190, 190, 193)",,,
frame_223.png,ffd14c4690,text,"[1251, 808, 1686, 834]","[0.76484375, 0.7601851851851852, 0.2265625, 0.024074074074074074]",TRUE,Text,deiined ta95,0,0,"(153, 158, 164)",,,
frame_223.png,2f5b5d9322,text,"[1251, 808, 1686, 834]","[0.76484375, 0.7601851851851852, 0.2265625, 0.024074074074074074]",TRUE,Text,Uset,0,0,"(153, 158, 164)",,,
frame_223.png,a41d2f0b22,text,"[0, 568, 356, 600]","[0.09270833333333334, 0.5407407407407407, 0.18541666666666667, 0.02962962962962963]",TRUE,Text,Entities,0,0,"(233, 234, 233)",,,
frame_223.png,66563df926,text,"[1713, 455, 1872, 622]","[0.93359375, 0.4986111111111111, 0.0828125, 0.15462962962962962]",TRUE,Text,BF,0,0,"(154, 163, 168)",,,
frame_223.png,387bbc70f4,text,"[893, 148, 969, 171]","[0.48489583333333336, 0.1476851851851852, 0.03958333333333333, 0.021296296296296296]",TRUE,Text,Electrodes,0,0,"(171, 171, 171)",,,
frame_223.png,936902df70,text,"[675, 148, 744, 171]","[0.36953125, 0.1476851851851852, 0.0359375, 0.021296296296296296]",TRUE,Text,Workplana,0,0,"(165, 165, 166)",,,
frame_223.png,c0d56038e7,text,"[1251, 860, 1297, 886]","[0.6635416666666667, 0.8083333333333333, 0.023958333333333335, 0.024074074074074074]",TRUE,Text,Info,0,0,"(177, 177, 178)",,,
frame_223.png,a42aa1564a,text,"[201, 513, 274, 537]","[0.12369791666666667, 0.4861111111111111, 0.03802083333333333, 0.022222222222222223]",TRUE,Text,Joblist name,0,0,"(226, 226, 227)",,,
frame_223.png,6d697072e8,text,"[6, 126, 135, 143]","[0.03671875, 0.12453703703703704, 0.0671875, 0.01574074074074074]",TRUE,Text,hyperMILL ?,0,0,"(218, 217, 219)",,,
frame_223.png,cdc25b7601,text,"[768, 148, 799, 173]","[0.4080729166666667, 0.1486111111111111, 0.016145833333333335, 0.023148148148148147]",TRUE,Text,Tags,0,0,"(167, 166, 167)",,,
frame_223.png,281785a0bb,text,"[462, 147, 521, 170]","[0.2559895833333333, 0.14675925925925926, 0.030729166666666665, 0.021296296296296296]",TRUE,Text,Booleans,0,0,"(172, 170, 171)",,,
